row,col
310,251
302,173
1438,858
389,255
217,240
1422,900
1465,943
1487,944
1564,1085
1556,1000
406,257
1426,837
1530,944
1512,763
1450,669
587,156
1494,959
1406,819
428,185
1473,798
2236,7
1412,832
1580,1047
1541,754
373,213
335,222
262,250
1511,995
1445,832
1381,729
467,246
1446,777
1562,1091
1532,725
1486,907
1456,855
1415,791
253,331
1386,758
1398,719
288,257
1528,882
1616,1049
1463,704
1488,836
363,180
1401,818
398,249
1495,967
274,248
1486,797
1485,1006
1480,1024
1575,993
624,179
457,254
1469,956
566,177
382,198
1453,693
1556,1042
1475,704
252,258
1500,849
1511,873
1588,1031
1485,715
1468,678
1478,947
336,291
1531,1083
226,177
1473,817
1502,907
337,225
388,273
270,219
1443,750
1327,696
365,238
215,265
1488,837
1511,984
1436,852
1386,789
248,249
1552,1116
1401,694
1434,703
1508,899
1383,722
255,292
1524,772
1356,707
1518,1009
267,180
1564,1092
339,299
1592,1050
1470,718
362,158
302,277
1339,750
285,197
420,166
1431,812
371,153
429,266
1486,800
1416,967
241,247
270,171
1448,826
1486,822
1572,1038
355,267
1453,934
1530,1088
1339,735
1479,782
269,249
1398,710
332,153
1398,818
576,130
335,295
329,178
1424,829
1498,996
1417,814
1501,795
1481,898
1396,698
2266,5
1374,730
1521,983
1570,969
294,288
1453,785
232,201
301,256
291,157
294,202
418,224
1519,958
447,202
358,322
301,176
2260,7
1440,710
424,210
183,221
1532,749
1511,976
246,254
1436,957
339,167
414,192
1507,970
1584,1034
259,250
278,163
1441,934
1430,678
356,272
285,181
1430,893
1430,785
390,249
338,241
1473,871
1505,1006
348,196
1423,825
419,218
260,222
373,269
261,268
1499,932
1373,685
262,340
1468,754
1438,770
1462,817
1390,676
231,344
1394,719
1431,742
1495,1040
1477,852
374,282
583,154
567,167
358,203
1392,759
250,279
1380,767
1493,787
1415,818
280,162
420,247
1586,979
278,240
1373,786
1469,757
1505,921
2255,27
2206,10
436,227
1445,948
423,235
608,152
355,222
385,218
1506,1030
1535,992
1440,823
1437,706
1573,1016
1467,873
1324,719
1471,1007
265,303
303,196
1508,958
1456,838
378,181
1528,883
1560,1089
1412,674
1484,972
1448,951
1438,778
1422,933
1429,705
1462,815
1509,705
1485,978
1416,719
1451,788
592,171
205,229
343,179
1424,761
1411,675
1402,724
426,235
1546,1117
1413,697
1435,748
1489,748
1522,935
1476,915
1413,946
1441,916
1367,714
1451,983
1419,671
283,210
237,200
341,222
1448,825
1546,1096
583,134
2210,22
1390,719
287,218
299,208
357,221
1495,873
230,221
225,274
1345,767
1481,824
376,275
1412,737
230,335
1410,700
1458,825
1504,891
1527,977
313,195
1449,797
214,203
2329,3
1474,857
1613,1048
2319,1
274,177
321,244
428,180
247,281
320,152
324,241
1330,699
1445,759
1393,682
302,168
323,335
571,196
1349,714
1444,669
1367,711
240,198
562,178
1454,669
415,216
1496,977
346,160
1449,935
402,173
1442,954
1355,685
292,189
1584,980
1404,928
1492,848
247,174
1608,1020
313,194
260,223
1443,780
571,131
1535,1053
217,217
230,187
213,246
1586,1027
1414,936
574,159
560,174
309,248
1498,833
1395,712
1479,761
230,255
1424,677
1423,829
1432,673
1433,957
1438,791
1528,742
390,239
276,230
1474,688
383,237
291,164
1443,805
1490,867
1563,1009
1429,749
315,316
248,290
1508,905
241,308
1479,961
1447,926
374,216
1546,968
259,313
264,169
1552,1076
365,249
1399,822
1367,756
230,261
1416,842
1367,784
1405,939
1487,936
249,275
232,184
1468,964
351,325
1445,870
257,324
1355,782
1391,719
1364,724
219,269
1499,1036
367,291
1494,926
1468,673
1512,888
582,175
235,203
231,235
1533,984
327,180
1570,1067
288,300
1445,860
374,313
1506,843
1478,729
565,171
1527,924
1465,899
1512,919
281,269
1531,727
1434,892
1503,708
1410,787
301,247
1541,966
1442,888
1581,973
1418,772
1545,1071
1480,737
1416,741
430,240
1426,730
1465,677
351,261
1566,1075
1455,869
308,277
1576,1064
360,182
275,209
1527,1026
1401,704
321,229
1529,906
1466,860
1437,938
1345,760
1446,984
359,155
1439,954
616,165
1384,701
1443,725
1528,922
1412,857
576,133
1619,1030
265,215
376,196
203,188
258,225
1356,777
1628,1040
2205,7
1419,787
1478,964
1394,761
1358,744
1531,937
1523,1018
1554,1114
1359,738
1594,1009
1429,806
1548,971
1492,995
1493,841
218,223
1500,924
343,157
454,254
1519,722
312,165
1449,664
1366,787
1529,989
1458,771
1463,746
1462,770
1557,1061
271,183
1471,767
1389,799
321,195
1610,1017
1492,924
413,169
288,295
241,349
233,186
1513,971
1559,1116
198,226
1493,953
375,197
211,234
1592,1004
327,296
1522,729
1431,793
1498,712
1411,788
304,211
1422,754
303,244
1588,1061
298,296
1564,999
2217,2
1381,748
1552,1037
1538,960
579,191
1421,951
1520,912
574,170
1437,878
348,281
364,298
1506,762
1553,988
1505,1044
327,184
1542,974
1470,1009
231,215
413,203
1432,774
282,305
1480,810
1549,971
1412,773
1538,738
346,292
335,259
382,257
1364,708
1484,917
1387,733
307,273
1472,764
1494,830
1412,690
1390,740
335,253
213,175
340,168
301,166
377,225
427,219
1550,1068
307,240
1414,804
1500,1029
1407,702
1428,933
1460,760
1434,922
1561,1041
317,225
227,205
1467,891
1440,741
567,145
1495,1016
265,281
1508,717
1469,796
1504,1041
1375,680
1498,765
1492,752
1436,922
394,174
1490,955
1420,663
1540,1080
1497,964
1597,1054
1496,900
1361,742
444,244
232,199
408,179
394,219
1439,693
419,245
357,334
1560,1006
1416,729
1448,851
1353,706
1472,811
1433,798
1508,894
627,173
1542,949
1504,864
466,230
371,202
1446,861
1552,1124
600,167
254,254
315,230
1547,942
367,308
1500,998
283,226
214,237
581,146
1507,953
325,156
1378,712
1416,830
1462,917
1458,684
303,297
1482,741
1563,965
1503,945
329,340
2212,13
1416,683
215,200
1537,754
286,227
296,284
226,259
1394,743
246,217
1519,1004
1512,984
1515,855
227,265
351,225
1509,1012
398,217
440,270
1428,936
1495,686
277,193
386,173
302,268
1370,751
1465,743
1450,910
242,315
1504,931
1501,850
560,188
2256,30
279,268
1521,1010
1459,1003
1526,969
330,217
264,227
1504,705
1538,1100
394,267
438,208
1491,768
1503,983
1545,1098
1484,922
424,219
1521,884
1414,844
227,255
242,189
1486,962
200,231
1482,929
1469,733
1393,689
335,328
1517,1021
1495,1039
1573,744
379,219
1512,990
1523,982
1429,784
609,166
306,283
265,217
1363,726
1515,1011
303,204
1561,1062
1466,687
1458,895
1468,733
1332,712
1524,921
241,303
1546,1099
1500,936
1480,997
1560,1050
1582,1005
1483,822
1513,772
1542,989
188,215
289,285
298,287
378,251
313,260
1449,969
1499,982
372,309
1512,945
338,232
1505,1048
1381,792
375,262
1467,991
368,274
224,171
279,211
269,264
255,342
1461,861
2230,10
1397,825
1399,688
1499,904
1498,1027
1443,798
432,188
1547,1034
355,169
1414,670
1454,755
236,335
287,190
1555,1037
1415,785
1520,777
1531,1048
1416,742
1529,900
1419,741
2241,20
322,206
1499,756
1476,812
1496,699
1373,739
1482,685
1494,982
378,164
214,226
1489,979
1549,1030
1406,713
1409,689
1557,747
363,256
1506,788
1497,938
596,148
583,138
1501,1005
1410,933
1391,821
1416,728
1603,1000
623,179
349,329
228,213
1567,1080
1543,731
1384,800
404,249
1429,748
1455,757
426,174
1539,969
282,302
1318,723
439,217
2259,11
618,176
2269,3
1517,946
1539,998
271,191
1445,765
1421,877
205,251
294,157
1451,854
1355,767
392,276
324,273
286,190
1456,938
1433,808
347,243
1477,1017
1470,696
1552,1009
1507,879
1500,995
1560,995
328,325
280,207
1464,791
379,264
389,212
1570,1005
1422,965
1445,817
1479,854
1488,1034
1433,874
1473,955
392,255
1494,898
1535,966
444,249
260,335
319,206
371,296
425,208
1504,1013
1503,881
1377,726
1522,1042
281,188
1503,935
317,219
1488,960
362,289
319,273
1540,763
1463,879
625,179
346,195
265,296
430,196
400,275
1536,918
1467,806
1463,795
1489,838
1360,706
1465,878
1426,942
434,186
2294,7
1557,1073
1601,997
1363,707
1550,988
1470,874
325,187
336,169
280,231
1402,671
1572,1003
1446,941
1477,985
291,243
252,208
1515,781
1456,982
349,328
2216,11
415,214
1489,976
316,277
1445,897
1477,1024
1391,788
1543,1107
1345,733
378,313
1382,727
1442,663
1370,778
1414,744
420,224
1591,980
1457,983
1388,812
332,291
1469,930
1498,940
253,215
1532,960
204,251
1537,732
1428,822
1473,821
242,176
1491,889
1432,773
366,276
254,274
1523,872
1371,758
571,178
429,255
262,287
1550,1049
1395,715
1523,722
357,202
1449,965
261,203
230,213
1490,1007
1550,1095
1430,838
1480,768
1485,947
1490,786
260,298
1398,720
1509,731
1558,976
1361,684
357,153
1378,715
1494,894
323,331
1418,852
383,196
1516,780
1547,993
1531,934
235,246
1522,1002
1445,826
1414,834
1464,880
1381,747
1559,747
1508,725
1452,785
337,160
361,277
380,229
1448,882
1463,985
1359,732
252,333
1441,766
1539,939
262,321
1541,1020
290,296
1446,925
1602,1023
1473,979
314,176
257,218
287,203
1542,1041
1579,1041
1567,1098
345,308
1555,1088
273,318
216,234
382,188
1496,956
1588,1037
1454,854
312,285
337,203
1430,675
1382,738
1570,1027
342,338
240,268
1491,1036
1472,939
1498,973
1572,1041
1472,913
275,183
1442,886
1471,849
1391,766
1480,769
270,173
261,193
1568,1057
1378,713
1440,745
1510,732
252,207
1510,757
1404,668
1450,915
343,173
1402,831
1402,791
1482,728
1393,728
273,192
250,333
1518,886
1448,850
330,307
1468,787
330,183
418,203
226,167
443,247
443,232
1421,734
1414,691
1570,956
1465,784
231,269
244,268
1431,741
349,287
398,245
334,309
1514,723
1497,903
1389,704
306,229
1481,995
407,226
1506,1015
406,226
1355,777
211,201
1574,1068
1438,887
1506,972
1540,890
1593,1044
280,282
1612,1041
237,221
1394,747
1502,771
408,207
292,196
1439,943
1556,986
1585,974
348,259
1501,737
1479,935
1526,760
1479,926
1493,771
1467,686
277,246
434,193
1418,843
1424,868
1501,1038
1449,852
1398,771
317,312
1490,856
1529,903
1461,874
599,154
1465,895
1494,702
1528,753
251,201
201,249
1619,1040
1514,906
565,191
1451,765
1547,1082
237,280
1485,781
1383,791
250,308
1558,977
352,267
462,249
451,220
1474,852
1479,958
279,275
332,292
1501,1009
351,169
322,187
323,182
194,218
1396,715
1545,1083
1472,805
1530,915
1422,792
1575,999
1447,881
350,152
1339,740
1422,748
248,231
336,220
394,202
384,205
287,166
277,169
1423,820
1494,1000
324,149
298,153
1351,692
1515,1031
373,181
1393,798
271,204
1591,988
1476,797
1509,775
1568,978
218,174
427,211
357,200
257,207
1475,897
1556,965
1508,847
1449,790
1556,1011
325,297
361,220
1433,686
443,224
1435,855
1497,844
1543,956
1434,818
1449,940
1576,1016
1421,848
1498,1022
287,296
270,190
1592,1051
416,270
417,192
1559,1128
1494,733
1370,719
1466,867
1566,970
422,233
198,220
309,157
1469,809
565,151
1504,770
623,174
239,204
1539,1064
1492,868
1331,701
1549,1107
331,339
1503,717
1580,1056
393,258
593,155
1499,980
1462,726
1395,705
427,234
1442,818
1420,711
1480,705
1381,800
346,154
335,227
258,314
1454,722
1381,768
1507,992
1426,778
1408,716
1515,971
1472,903
405,264
1326,696
1491,875
205,186
1404,695
1439,837
278,222
431,239
1382,688
1491,833
365,256
230,342
1466,1013
1392,771
2214,11
277,292
1447,759
1479,798
255,199
1431,863
605,172
1436,730
1456,725
292,184
1398,830
1476,861
1430,714
1374,682
1366,768
1413,803
1540,961
307,286
255,325
348,238
1469,898
1417,786
1574,1003
223,235
1526,975
374,273
1513,781
1494,693
1413,948
341,238
1452,763
1397,801
383,269
401,209
632,169
1583,961
1427,735
620,164
343,175
287,269
1395,746
1403,775
340,308
1342,753
1570,745
234,224
1540,1038
1427,804
255,316
1474,745
1491,979
297,232
1372,773
1466,909
237,341
215,162
284,271
1511,963
1471,751
1403,744
1445,666
408,184
1512,909
1442,901
1385,785
1492,917
1401,756
2228,15
299,232
1358,687
1496,964
1353,700
597,150
1563,984
1557,973
395,275
393,164
1467,955
1396,759
1429,892
427,273
1456,975
310,276
1484,937
313,256
630,182
322,247
1535,931
1353,775
264,228
1560,1121
279,234
1486,740
1516,1050
1569,1014
1462,688
1493,718
1575,742
1469,720
1559,1044
341,315
232,191
635,184
422,238
367,203
1540,740
332,251
1427,692
284,270
1402,720
1518,901
246,269
1388,784
405,176
382,172
2246,25
332,209
1364,714
256,335
1481,1006
1363,760
1490,722
357,191
464,227
1528,964
291,156
337,255
272,180
257,223
2222,24
432,250
257,294
1572,1106
1420,847
1418,853
1536,755
1335,732
1355,723
191,218
1410,956
354,226
307,230
357,322
1411,908
1446,767
307,249
2279,9
397,228
1384,713
1564,1010
399,168
1465,732
1472,885
1468,1007
1394,697
1447,742
333,258
1532,1033
1386,732
308,295
227,212
286,299
1378,710
1549,1043
251,359
420,177
1515,720
307,165
570,174
1497,832
383,247
1468,965
1582,961
1546,993
1492,946
245,216
300,163
333,191
438,278
270,202
1430,852
1426,761
574,160
1488,1022
1410,920
1453,994
1544,1064
1502,853
566,145
1458,759
252,209
222,208
446,256
1391,814
220,178
1463,699
1433,946
1422,783
1438,903
426,203
408,220
1403,778
1503,1016
273,242
195,233
585,147
1514,1028
1535,895
185,214
1576,1018
1461,817
1360,763
1592,984
1565,1022
298,267
358,252
246,225
576,203
273,253
264,275
1364,786
1407,698
2258,8
1501,765
1491,1019
1554,983
1396,726
1497,949
1494,883
1570,1008
1477,988
313,210
1551,1012
1381,710
1459,801
1491,853
202,221
275,225
1447,981
1459,954
1422,959
1395,704
407,236
1523,924
1508,740
332,166
317,164
1536,753
2215,5
1525,980
1470,805
1388,716
1458,983
2247,14
1563,1117
1488,684
1502,874
1414,783
1362,775
1466,741
595,164
260,285
350,182
1483,932
339,340
386,245
1533,1037
1535,917
1559,745
1314,720
1346,764
1473,896
324,159
1457,721
1511,748
1432,832
330,284
1417,813
2214,17
2207,13
1448,978
1617,1048
1501,851
278,169
1438,789
1473,784
1341,737
244,178
439,256
234,258
297,296
1432,856
627,168
1446,866
1479,804
1430,849
1413,926
269,291
380,248
418,253
346,199
1480,977
461,242
1393,784
1437,749
246,199
281,223
1522,909
1378,740
312,258
1545,1069
1455,691
1382,720
1513,963
1518,997
273,259
1423,900
1401,782
410,224
1567,970
1469,989
392,188
1465,965
384,193
2268,12
340,221
1495,856
1463,733
319,157
599,173
1394,759
1518,883
1529,1082
267,304
430,225
334,313
1470,707
1408,753
1518,879
1410,807
345,271
287,200
1513,734
1370,749
1490,705
272,301
326,195
1489,714
433,245
1403,696
371,262
259,321
1479,701
1607,1009
448,243
1548,1095
1535,933
1425,679
219,270
1379,699
571,198
1446,969
1489,922
1521,750
362,200
262,307
1534,1063
1475,722
310,228
245,354
304,234
1425,758
1430,886
237,204
1515,926
1457,839
392,259
1527,940
414,183
1378,799
418,243
1425,721
1614,1052
581,197
275,243
1459,697
425,241
296,191
1458,904
1469,882
571,190
1510,884
1517,732
1486,680
342,326
1508,1001
1411,777
286,220
432,274
1394,693
573,184
321,314
320,226
362,304
1475,771
228,191
1389,702
1446,886
1506,882
1412,907
1581,967
348,290
274,171
1516,951
1469,875
1447,713
1570,1058
1443,699
1420,906
366,258
1438,819
1509,919
1560,1112
1511,740
300,282
326,324
1416,855
366,187
1594,1026
418,175
601,161
360,235
1449,848
395,207
1433,912
1455,806
1510,764
1427,896
1483,901
215,157
210,192
245,178
1441,680
1366,762
1387,789
1601,1053
342,151
1492,723
2265,3
1430,891
1399,763
1371,730
1481,855
1577,1060
279,255
1436,946
2271,25
1443,869
1532,736
1440,721
1438,681
1496,855
1331,735
1437,859
1466,963
362,181
442,278
439,277
1481,753
1503,942
2237,0
376,185
1463,876
1447,862
268,204
323,318
429,209
1359,751
1509,916
242,258
260,338
1378,684
334,287
1524,869
1411,955
1441,664
2238,0
1479,755
314,265
232,242
1483,687
206,242
382,157
217,241
1470,750
422,170
365,156
441,199
1405,944
298,279
1492,825
1534,1094
1541,932
1499,887
568,165
1500,1035
248,201
1575,1019
1525,944
2239,13
1463,927
234,235
1520,983
225,169
1491,1007
1479,862
1496,781
1571,1014
287,164
1390,687
1482,964
1383,767
1355,724
1429,895
373,316
1589,993
1502,1042
1549,1109
315,306
199,238
1494,999
1546,1084
1432,750
1435,682
1609,1031
361,233
1510,784
401,225
1449,941
1466,735
392,162
294,275
385,159
396,211
1463,722
296,208
1505,705
1487,971
1502,1004
1367,720
1530,1075
400,266
1549,957
1469,839
265,271
1510,936
1530,1002
1525,1015
287,217
377,247
1473,845
1440,784
1471,994
1512,959
1517,733
396,170
241,237
1594,1021
236,264
372,256
1533,1036
1397,754
1454,940
1482,838
278,191
251,262
1481,681
1464,928
1457,811
1485,834
1514,976
340,178
1493,682
466,246
1588,981
253,278
1466,707
1518,912
325,219
232,221
263,324
1603,1005
260,175
1428,906
1480,938
1441,725
1480,823
1479,793
319,166
1529,1072
1442,811
1323,708
287,243
1532,893
1427,900
450,247
1437,682
325,244
1503,934
1493,984
1548,1053
1472,858
202,201
283,266
249,296
328,275
347,338
590,159
1574,1009
362,250
1439,701
1421,939
1374,764
1535,1065
1399,835
630,181
1538,894
374,316
1545,1070
213,222
1366,754
1333,713
1548,1016
326,282
1581,1026
1579,1013
1456,667
1338,705
2242,12
332,334
204,216
367,189
560,164
1558,1039
255,237
231,203
2263,14
444,216
308,275
1457,743
1453,939
256,348
1515,863
1553,1118
554,160
1390,736
1460,921
1452,812
1477,909
1583,975
1552,996
1589,1015
1482,923
1459,818
1598,1037
1460,974
1423,780
1410,825
361,209
1413,744
351,236
1481,894
1475,775
1428,663
1565,1071
375,162
222,194
330,160
1382,678
1460,729
1382,787
386,195
1491,755
318,287
406,176
1474,791
1403,798
1414,698
273,272
1526,774
364,159
1488,804
1598,1012
223,211
1489,745
564,178
1403,749
1491,913
1536,964
1411,752
1451,953
2249,22
1444,763
1429,808
233,230
330,162
1423,781
1452,890
1477,742
1386,679
1480,801
214,211
1416,906
1561,1014
1486,752
2260,1
2266,30
355,181
1527,900
1473,881
336,260
1606,1045
1434,746
567,154
1427,753
229,237
1438,902
1426,785
1589,1009
1446,860
458,219
1565,1110
298,277
570,163
1475,712
1546,1005
1449,759
1378,717
247,176
578,199
1437,883
1628,1042
1450,894
1455,684
1423,701
239,283
1320,724
198,213
1574,1007
1348,742
587,166
285,278
1499,899
1444,816
290,255
1446,830
323,203
1562,979
260,279
1489,686
470,237
1431,820
557,158
318,225
204,200
1394,830
1530,919
227,211
286,201
241,354
1451,924
1443,807
1542,1101
294,250
1354,760
390,191
279,175
1395,735
220,217
354,271
587,144
1388,769
1544,1105
1447,788
336,180
1516,737
1530,967
284,303
1525,897
1477,857
278,231
246,320
1504,788
238,180
1369,737
1606,1031
439,276
2241,10
1422,828
1444,679
333,272
325,269
1550,938
1551,1086
1444,972
245,353
1544,739
314,209
1561,748
402,184
1577,963
1401,769
1505,698
1472,1017
468,246
422,229
566,135
1578,964
1611,1052
262,274
331,203
567,149
1551,989
240,224
1472,880
1569,972
260,199
1461,714
1525,747
1461,701
565,146
1550,1096
1433,903
1493,882
1464,933
1492,755
1528,946
1523,944
316,237
319,228
1454,845
1447,974
393,163
1459,765
316,249
1490,881
1520,1029
1522,993
261,170
624,169
399,225
294,197
1558,966
363,227
249,188
1397,760
1498,962
1423,938
394,228
1343,704
1511,1043
330,333
1580,1036
1545,1043
1450,836
1473,969
1457,728
427,201
1430,670
1418,903
350,150
1493,773
398,210
1512,1007
1456,857
1562,980
238,229
309,291
420,217
1494,728
1485,725
1549,955
286,189
1429,756
227,206
1575,1005
1432,798
300,193
423,256
1384,742
1469,899
420,205
1595,987
260,348
1613,1018
435,260
1572,1031
316,317
363,298
1538,929
2322,1
1324,709
1454,910
410,166
2269,31
1540,1065
333,267
1450,942
1543,989
428,206
1485,1021
1547,1125
597,161
1545,966
381,259
1541,939
1447,977
378,258
1440,866
1451,916
1531,920
1473,1012
1457,779
1517,1036
367,235
583,135
391,226
1476,782
279,173
324,307
1467,924
270,277
311,245
1377,748
221,191
382,246
1327,695
1604,1044
1523,889
1420,710
1417,899
1554,742
1546,949
1562,1093
281,237
270,244
1491,859
1573,1054
205,193
1509,1003
1402,782
1530,730
1401,714
220,234
228,207
1534,1013
1447,716
1585,1051
350,224
383,160
1484,749
216,206
203,222
1457,758
1455,969
227,200
349,309
1471,797
1448,909
384,180
453,222
1542,741
1428,703
1567,978
1539,924
1454,682
2292,2
282,258
1471,977
1528,925
2231,0
257,174
221,219
1414,809
392,190
224,238
1454,828
1441,846
1406,705
1391,819
354,313
1414,709
1451,913
1470,698
1510,879
1506,791
1510,1012
301,173
348,227
1490,959
1533,989
1530,1012
1537,982
1536,1065
1480,833
266,242
217,173
315,224
1576,1035
221,256
261,209
1492,698
1354,705
1491,1025
240,204
1330,721
1509,910
267,197
1420,763
1414,831
1481,713
309,236
229,209
263,236
316,279
1496,928
1375,718
1311,714
574,199
359,317
358,239
266,293
1526,933
299,163
576,149
1542,948
233,238
1499,1030
329,157
1456,783
1337,725
1526,953
390,165
1548,1032
1597,1050
1555,1023
1520,956
1580,1011
1500,926
621,187
1453,910
2322,0
1549,986
1443,799
1445,831
1353,733
1504,871
558,190
2270,19
260,317
426,187
294,209
1564,977
1541,1010
1383,700
409,167
1516,728
335,170
1522,1041
1513,940
236,178
1434,816
1515,981
1398,726
362,309
566,192
400,237
451,210
430,267
1435,713
279,213
214,206
1571,1028
1530,990
1388,806
1505,711
419,192
243,317
425,184
312,243
1483,764
1556,1036
1439,669
266,230
565,147
1393,774
1400,807
1416,846
1526,935
1358,699
1443,828
250,252
248,176
1466,762
232,247
425,188
1605,1012
416,258
305,287
1447,757
1310,709
224,208
272,196
1485,850
181,220
317,323
315,161
1423,793
1480,1025
303,256
1502,730
217,259
1433,772
1477,848
329,333
352,191
409,224
426,260
1448,876
257,189
1508,1017
1466,893
1511,857
233,270
1454,802
